	Unnamed: 0	business_id	city	state	latitude	longitude
4108	4108	X-sqtBx78QDbX8kVbqF-dg	Montréal	QC	45.5249141	-73.6256631
4109	4109	X0Tczp3XH3qTinliAM5TEA	North Las Vegas	NV	36.2852440984	-115.134414261
4110	4110	X1S8u_cFfBpdWfvQBo_BqA	Avondale	AZ	33.4794135232	-112.33909106
4111	4111	X1twjafYxMCpKt2MqvY5Tw	Tempe	AZ	33.401099800000004	-111.9580433
4112	4112	X1uGPGLXPLfSx9OTA5_vQg	Toronto	ON	43.670953082	-79.39109296630002
4113	4113	X1v2lPPXgJGaIufxJHvZCA	Cleveland	OH	41.5104555	-81.6696709
4114	4114	X3deA0R_ELgsYCP1X0PnpA	Toronto	ON	43.648135	-79.38464499999998
4115	4115	X3ec1nuK2BmOULN4Kk3Fgw	Peoria	AZ	33.7086354351	-112.27331183
4116	4116	X4QbkHl7pOTVsgLa7XuUBg	Monroeville	PA	40.4381372	-79.7764246
4117	4117	X4YG1pu1MDVSi07S3i4YCA	Pittsburgh	PA	40.4333064	-79.92312709999999
4118	4118	X57f6FWZiwI1wOidPPhOrQ	Champaign	IL	40.1298862	-88.2584824
4119	4119	X5YlcCYXHILYXgT8jgr_9A	Verdun	QC	45.4654329	-73.5667712
4120	4120	X5_NKyXPHOrgw1SgvW_UOg	Las Vegas	NV	36.123556751399995	-115.16920095200001
4121	4121	X5uxdU9GHoUAqo2wmbg3OQ	Las Vegas	NV	36.125592	-115.211199
4122	4122	X6ZZksefmR_piQj2Gbnduw	Toronto	ON	43.6637994	-79.4173926
4123	4123	X6chSU0KBGHGNxZ8UH_qag	Cleveland	OH	41.5083166	-81.6058163
4124	4124	X6rVgA_XsdcOv6HBVyC2Xg	Las Vegas	NV	36.0409802278	-115.19249822100001
4125	4125	X88w0XrUSIKue9Vuwtqs_g	Pittsburgh	PA	40.4523172	-79.98182159999998
4126	4126	X8AGCsJHw-GuTqkzy2J3cg	Pittsburgh	PA	40.4404781	-80.0017838
4127	4127	X8KLsPEgLe4FuJwRU0tPag	Bridgeville	PA	40.3631094	-80.1104585
4128	4128	X8lYvkI2Yv7f96cz4uE9LQ	Montréal	QC	45.5236114	-73.60077120000003
4129	4129	X91rjC4EkH_3ZGY3ciIs8Q	Las Vegas	NV	36.09445720000001	-115.2088673
4130	4130	X9ZxpDLM1WlS36C2RwVaUA	Concord	NC	35.4002719	-80.69720129999997
4131	4131	X9ftU-exKhTMOjtr3B52rw	Toronto	ON	43.8145956	-79.2922628
4132	4132	XAELZpZoSn3DwJu1c4BvnQ	Scarborough	ON	43.8251957	-79.2761678
4133	4133	XA_m9daZl2VFDA6alnkBvg	Gilbert	AZ	33.2903939	-111.7228134
4134	4134	XBEx2FI2GKmsjs7eWNr7Lw	Las Vegas	NV	36.1525834	-115.2435895
4135	4135	XBRCMc3rcvcRXrB3p-o9yA	Cleveland	OH	41.4846835	-81.5907229
4136	4136	XC06xxb7FFYsXcI2E38IIw	Phoenix	AZ	33.510034000000005	-112.0241743
4137	4137	XC23vvqHdCJqev-bmeh2HQ	Toronto	ON	43.6514248	-79.4041234
4138	4138	XCxxPZ3Lu5mwmIo7IQRf1g	Markham	ON	43.872329	-79.2668793
4139	4139	XD5yy714NkCMpzO4tnQF4A	Henderson	NV	36.07402860000001	-115.0828906
4140	4140	XDoS2eETLrG53caNkchd3g	Mesa	AZ	33.393148	-111.87041709999998
4141	4141	XF4w6wG1JOvfKZlQcxiWgQ	Phoenix	AZ	33.656219541300004	-111.92930001799999
4142	4142	XFO9qlLEgMQ_bdoh4XwQEQ	Stuttgart	BW	48.76711	9.17881
4143	4143	XFU7XiXOo7LB3uPLecRlOw	Toronto	ON	43.7643482	-79.4109381
4144	4144	XG8lmTcMqlIfRLhYb9fnIA	Goodyear	AZ	33.4509325004	-112.39445367299999
4145	4145	XGPBQJNTq5qxFZPQR32f3g	Gilbert	AZ	33.293238860500004	-111.78900405799999
4146	4146	XGp0pViQXgtZXpsx6ofTyQ	Phoenix	AZ	33.5096414	-112.0436336
4147	4147	XHviODj3T9hesQPDGdPE1g	Chandler	AZ	33.318643300000005	-111.9433254
4148	4148	XI3iNUgChOfJk5ppjKVEQQ	Montréal	QC	45.5013999	-73.55590529999998
4149	4149	XIg92ukZJn_1aiNx0OmusQ	Montréal	QC	45.48088900000001	-73.5787889
4150	4150	XItYW5ul3OW_AqpT2nDbBQ	Pittsburgh	PA	40.4761593	-79.92056579999998
4151	4151	XJN3OhXLBDa8zAqdi21FFQ	Chandler	AZ	33.2476989	-111.8654753
4152	4152	XKPosZx2j4RHcZ8Ewdwj0A	Montréal	QC	45.5182769	-73.5972169
4153	4153	XKQsxvDMe9rAWO0P0Uwx-Q	Las Vegas	NV	36.14591	-115.311927
4154	4154	XKVtr6omPOVDIzidmpSCLg	Chandler	AZ	33.2776001867	-111.87431733
4155	4155	XKo3y41cF6euqS7I6AX_1Q	Las Vegas	NV	36.0554138	-115.2414854
4156	4156	XLc5WIzafCocqsycQhvEPw	Toronto	ON	43.6623424	-79.3351969
4157	4157	XMMLRvV4IMxIGyc4H37LxA	Phoenix	AZ	33.5103141468	-112.027686898
4158	4158	XNlUNm2dxhvaUu07b_Z_vQ	Peoria	AZ	33.6368111512	-112.24126499999998
4159	4159	XOXNnNjfDyxywTbG3DvKAQ	Charlotte	NC	35.21150460000001	-80.7616848
4160	4160	XP0YZRa6Un25QaOH2g1ivA	Phoenix	AZ	33.509755	-112.08407
4161	4161	XPDzKfrq5uzz4o82eCZI7w	Paradise Valley	AZ	33.5297969	-111.9271372
4162	4162	XPIUUhZyClvXW4-rT3tRMQ	Las Vegas	NV	36.0630388	-115.2520521
4163	4163	XPXv6KGuHaIe_v6aETZPHA	Lakewood	OH	41.4821635	-81.8271574
4164	4164	XPgurhZwZgNAwHcrpoe3Zg	Phoenix	AZ	33.525883799999995	-112.047946
4165	4165	XQDWifQPvL2R_c3ptJ8D2g	Montréal	QC	45.5164298	-73.5660051
4166	4166	XRrcBOUE0DFmuHZgwkvjgQ	Charlotte	NC	35.138865700000004	-80.9345288
4167	4167	XS1Zx6GzjtKPKmhDuVw5Jg	Cleveland	OH	41.498586	-81.703823
4168	4168	XSLuIu3_2Svkhq8LeNkH0A	Stuttgart	BW	48.77376	9.17358
4169	4169	XSY26vVt9qvLh3SAECPzkg	Huntersville	NC	35.4412934	-80.8672305
4170	4170	XT3dn-9UsGhiEy-_ZU_M_Q	Gibsonia	PA	40.633089	-79.93983
4171	4171	XTYEhwaaO_YjXcOGL_uBIQ	Chandler	AZ	33.3491302409	-111.857029627
4172	4172	XURVF3UPIfuMbckfcu5Ztg	Mesa	AZ	33.3947882	-111.5997393
4173	4173	XVS-zdj4Z6TihagZcZZ7pQ	Chandler	AZ	33.2605071	-111.8569497
4174	4174	XXBZL4GxOvNyY5xOdDlN6g	Montréal	QC	45.4959596	-73.55309749999998
4175	4175	XXW_OFaYQkkGOGniujZFHg	Las Vegas	NV	36.1336673317	-115.163094755
4176	4176	XXqDY5ji8k29I-kKzLm8yA	Montréal	QC	45.5194952	-73.580479
4177	4177	XYIPXJ9parr9FtvvcGI1SA	Toronto	ON	43.6566411	-79.3837473
4178	4178	XZ1GgZfWRL87ieujN94q1g	Toronto	ON	43.6545466	-79.36928370000003
4179	4179	XZ6cTNYjdO0MzqLqT9EMyw	Tega Cay	SC	35.0474652	-80.9918522
4180	4180	XZ7eQLjyGXf6y69UT4SGhg	Las Vegas	NV	36.1250753	-115.29797279999998
4181	4181	XZbuPXdyA0ZtTu3AzqtQhg	Las Vegas	NV	36.1171245659	-115.17479270700001
4182	4182	XZxJ4fG-4a3PP9VP5jvDWw	Toronto	ON	43.6407852322	-79.4362988061
4183	4183	X_Pg8SvGGYhCxwWRkrUv3Q	Mississauga	ON	43.6060407	-79.6528606
4184	4184	X_XFv1Ct6cznxQy9u8Yzxw	Pittsburgh	PA	40.4285915	-79.9849508
4185	4185	XaRLRVEAOwxQjgF1_iU_jQ	Las Vegas	NV	36.1510310969	-115.20596802200001
4186	4186	XaVHqVByyKswE0wV-B0HRg	Stoughton	WI	42.9172006	-89.2269704
4187	4187	XbHGNouUFUJgIcN6EOb5zQ	Las Vegas	NV	36.1244409	-115.243702
4188	4188	XcOy_IMkPO9jGBox6mHT8w	Scottsdale	AZ	33.4832792	-111.9351817
4189	4189	Xd6yHhyFYgHzth0ou2FtkQ	Madison	WI	43.0722526182	-89.4289679068
4190	4190	XdY36-Qh_DxnCaFpTPfYMg	Toronto	ON	43.6721532	-79.2903522
4191	4191	XdcRr8R5H8psvf-QxtuLMg	Mesa	AZ	33.4366029604	-111.78944385
4192	4192	Xdzd_3-eh0sxCZOXGhEWkw	Phoenix	AZ	33.3213941	-111.9781532
4193	4193	XeUm1QS078kgjwONhul0ng	Phoenix	AZ	33.480282	-112.0774571
4194	4194	Xfc-B8XUPkvvYoy5eVFO4w	Scottsdale	AZ	33.55595	-111.8990371
4195	4195	Xg5qEQiB-7L6kGJ5F4K3bQ	Phoenix	AZ	33.421808	-111.989174
4196	4196	Xg7gOJjwtzmFGBxtSfOBlA	Mesa	AZ	33.413244	-111.8735797
4197	4197	XgRDG9E_WLEbl8S-QUqQkQ	Avondale	AZ	33.4572758706	-112.305876883
4198	4198	XgRljuEUyaHBKIpIz-PRAA	Charlotte	NC	35.2123711	-80.8171636
4199	4199	Xg_eCdx99z5Y1oTLimniOw	Cleveland	OH	41.4836888	-81.7041
4200	4200	Xgx6Nfz2l725V0lf6N51_g	Fairview	NC	35.5249359	-82.424301
4201	4201	XhUec_6-kgPy1_ZYUrzvPQ	Henderson	NV	35.9650514289	-115.16953474700001
4202	4202	Xhf3nW6UahoVpRMkVUlnJA	Toronto	ON	43.661339579499995	-79.3383130385
4203	4203	XiN6fI8I3Mzg2nPRJ9ukRQ	Las Vegas	NV	36.0282323	-115.1149365
4204	4204	Xj7DIGRHEchJ-VVdISazQQ	Las Vegas	NV	36.1073254139	-115.176578961
4205	4205	XjepvTIfp4iqGq1orODedg	Las Vegas	NV	36.1759036894	-115.223261777
4206	4206	Xk5HlcuuCWv5cQKmI7CjkQ	Scottsdale	AZ	33.5370135455	-111.90759563600001
4207	4207	Xl6I0-JmFE_6w28bku2idQ	Madison	WI	43.0748011	-89.39069640000002
4208	4208	XlOI0qLdQch7YDAs5A011Q	Charlotte	NC	35.2208073675	-80.8169551939
4209	4209	XmsBtCykUtObXg4Q1mYpvg	Madison	WI	43.075094045	-89.3820914577
4210	4210	XmxRXzCFkzQK23kkHgUgLA	Phoenix	AZ	33.5106922595	-112.02658669
4211	4211	Xn6T7Xs7-KjZDHsz0fUlCg	Pittsburgh	PA	40.461799600000006	-79.97012240000002
4212	4212	XnJeadLrlj9AZB8qSdIR2Q	Las Vegas	NV	36.102657989	-115.170503606
4213	4213	Xny0n0s98TpP82sQxfgIMQ	Cleveland	OH	41.484752	-81.690048
4214	4214	XqPMOwrJ0xjphyNQYcoPLg	Toronto	ON	43.6518251	-79.4033426
4215	4215	XqRY9T8s0JhdehfSmXhCxw	Glendale	AZ	33.6464133	-112.2365732
4216	4216	XqSN1PtZkJ6QorOUa9AAdA	Scottsdale	AZ	33.5670375	-111.9184649
4217	4217	Xr33-xmuzXS_YOojBwYZZg	Waxhaw	NC	35.016106	-80.802217
4218	4218	Xra1TtWtf069Am5hHWs3Ug	Lakewood	OH	41.4840608	-81.7753323
4219	4219	XrcB7Of1KfHlkeXYpHLIrw	Toronto	ON	43.6400146	-79.43962009999998
4220	4220	Xrr19fzrUUgTTQBLUd2Gzg	Charlotte	NC	35.1171464	-80.8575796
4221	4221	Xs2iTWxbczvfEapAFH3cyw	Scottsdale	AZ	33.624134000000005	-111.940499
4222	4222	XsSgv3vBOyOBXn3Co8EVIg	Las Vegas	NV	36.127325	-115.224192
4223	4223	Xspg78dOvuedvuPEUwZBjw	Las Vegas	NV	36.1691083	-115.1395836
4224	4224	Xt6xo-UmJhYtHiscwRnw0A	Pittsburgh	PA	40.4461135	-80.0103422
4225	4225	XtE_J8DZXgjFbW1xVkqmUw	Las Vegas	NV	36.1075874	-115.1524831
4226	4226	XtJbDZODXi3mXHLoScGtwg	Thornhill	ON	43.80543	-79.420328
4227	4227	XuZ9pksVQBIpmVQm6UO2YQ	Markham	ON	43.860397	-79.303184
4228	4228	Xv3d5FLutLgrlNfcQ7gR-A	Tempe	AZ	33.3940404	-111.9393752
4229	4229	Xv4PTiQ_scrhC4oc5kf6aA	Glendale	AZ	33.5414876	-112.18279540000002
4230	4230	XvOzizKafffkMuk-tIdNcQ	Las Vegas	NV	36.029380621	-115.115198176
4231	4231	XvTBQotmJpVPjPNaMM7qLA	Tempe	AZ	33.415224010100005	-111.91789787799999
4232	4232	XvYtp_rwIWdd382zbQ6XjA	Glendale	AZ	33.6991852	-112.1417801
4233	4233	Xw50tINqzrI_BM_x7_IcZA	Toronto	ON	43.6664892104	-79.4042065367
4234	4234	XwJ6fZRVbxQYRsryy4-qDw	Las Vegas	NV	36.124903851199996	-115.207247559
4235	4235	Xwf022IffmZPq6V25iomDg	Tempe	AZ	33.3947566	-111.9083496
4236	4236	XxmziAeRqMKwsDjyyjVgeg	Pittsburgh	PA	40.454755	-79.954216
4237	4237	XxnQKE9jTD0bTE3LZ5NOtQ	Madison	WI	43.0924336	-89.3553898
4238	4238	XzbKe4I0dfKAFt9LSLX3xw	Thornhill	ON	43.82780220000001	-79.42635179999998
4239	4239	Y-3UVcgmi9H9t808pUBawQ	Las Vegas	NV	36.167526	-115.13843500000002
4240	4240	Y-hmtitiRfg7vmc3N-lTww	Fountain Hills	AZ	33.594963	-111.71336399999998
4241	4241	Y-oPVMkxgEsve1sG2iDLXA	Cleveland	OH	41.5711347191	-81.57055520819999
4242	4242	Y-zQ8XcB5LphL1pijecNsg	Stuttgart	BW	48.7761840204	9.1793093022
4243	4243	Y1LB0uDuJQ1jP5usRdsZZg	Las Vegas	NV	36.123621	-115.20741509999998
4244	4244	Y1WIH4jstH846oWcDnoZLw	Gilbert	AZ	33.3061762584	-111.720842568
4245	4245	Y3aGrZR8QBlj8C2l7oEvDg	Scottdale	AZ	33.543072459899996	-111.90522719200001
4246	4246	Y5-Gphj7DNIav1ZADUip-A	Montréal	QC	45.536377430900004	-73.6147059491
4247	4247	Y6Vw0FF8Qz9XD8fY4Z9Vfg	Chandler	AZ	33.336426	-111.860917
4248	4248	Y7lpoA_lJ1rx3NNqHMgGwA	Charlotte	NC	35.1716684	-80.84926390000003
4249	4249	Y8vH_HD8JiUXZWHecrvMPA	Toronto	ON	43.6609221	-79.3411326
4250	4250	Y9RPOP5Bk3eRIWFNYkEahQ	Montréal	QC	45.5166927	-73.57386329999999
4251	4251	YAJzBGvqT3dT_qAg6u8E1A	Charlotte	NC	35.199889	-80.842288
4252	4252	YAgoRzc92vC3cHc-RrlSSA	Markham	ON	43.8475297	-79.3486631
4253	4253	YAkGt01m776IpZ7KFdnQDw	Mississauga	ON	43.582317	-79.618942
4254	4254	YBIhTjmEH3IEZW4Dr5ReRA	Phoenix	AZ	33.4942321105	-112.28811342799999
4255	4255	YBb-sAYuFv86MGfwQP5Ojg	Painesville	OH	41.6963743383	-81.2779645622
4256	4256	YBbev1J_6ShVcPLKg1_sXg	Las Vegas	NV	36.012494969	-115.13597016899999
4257	4257	YBy3XyJeMMQtRNoPsCA9lQ	Matthews	NC	35.0820468	-80.7324215
4258	4258	YCm7wypibp04buWh-jRRpg	Las Vegas	NV	36.044068205500004	-115.244422839
4259	4259	YCpAc3NdkS4AK2pETcxU_w	Mesa	AZ	33.3640549332	-111.873024255
4260	4260	YF4QJ_j-PM7cMZja6K1MwQ	Las Vegas	NV	36.1294170718	-115.16611686799999
4261	4261	YFqlMM1tFn0C4b9aHdzOgg	Fountain Hills	AZ	33.601491	-111.7153845
4262	4262	YH_3Z_-sFoWeG8QiuO1-oA	Las Vegas	NV	36.125883	-115.203712
4263	4263	YHubCF0Ua0uC6HC2tm-arQ	Toronto	ON	43.6496115	-79.43013859999998
4264	4264	YI08egmS9lWWB6N6MmrePw	Las Vegas	NV	36.0564145033	-115.278167848
4265	4265	YIBZ1pU6kOCvp3dSHQcnIg	MESA	AZ	33.3424439	-111.6849635
4266	4266	YILyHegzhy1vlc_LNVfObw	Las Vegas	NV	36.020696	-115.0901928
4267	4267	YIYE7Zk61McLaekLFluzTg	Las Vegas	NV	36.044368	-115.247206
4268	4268	YIez_A3WOt9J2SXN7OMa2Q	Toronto	ON	43.7459284	-79.3246225
4269	4269	YJ05ntGlszxACOD5zn1YjA	Toronto	ON	43.6485331	-79.39730279999998
4270	4270	YLNUveUnjXfLewciseX2xA	Surprise	AZ	33.638117831500004	-112.358234084
4271	4271	YLc7Djf3GsC8IT84YkZMzw	Toronto	ON	43.6584053	-79.36575359999998
4272	4272	YLqO9xm5s0KJ9JzWukAk8Q	Madison	WI	43.0616294	-89.4962001
4273	4273	YNDxeeRUARbd8GRnscJSvg	Las Vegas	NV	36.070826228499996	-115.16289104299999
4274	4274	YNjavvZq9SasjkIndOOK4Q	Henderson	NV	36.058747	-115.046677
4275	4275	YOD9dXrnpu8HTRILpF0onw	Phoenix	AZ	33.6561019405	-112.063632861
4276	4276	YOy1tOiMMOkrCQ4mO2i3eQ	Charlotte	NC	35.0883799489	-80.8605643598
4277	4277	YPavuOh2XsnRbLfl0DH2lQ	Phoenix	AZ	33.4353717916	-112.073970304
4278	4278	YQ--LJ7pvjiDSqNv0TuKTQ	Las Vegas	NV	36.1248767264	-115.169034004
4279	4279	YRyYbOSwvHkZsZOLv98oQg	Las Vegas	NV	36.1093921899	-115.173773006
4280	4280	YS4QL8lI2jraKhThwxiwkQ	Streetsboro	OH	41.2384469	-81.33792829999999
4281	4281	YSUPAkyni4qpcHfrMOAEww	Madison	WI	43.08308140000001	-89.3244312
4282	4282	YSYDJTCt5kzY2kKnLNGRiA	Scottsdale	AZ	33.6254670046	-111.924173648
4283	4283	YT9zQ9dL4sFZg0Y8IPK6CQ	Lakewood	OH	41.4850994	-81.800013
4284	4284	YTCCJ3ShO-zg0dlx1nk6dw	Las Vegas	NV	36.102697	-115.169058
4285	4285	YTfXZ9tbTBJkWsDI7cMDWQ	Las Vegas	NV	36.11527570000001	-115.2176805
4286	4286	YTmyUCOyNbyDFnNMbYnH_g	Higley	AZ	33.263495839899996	-111.721366122
4287	4287	YTqtM2WFhcMZGeAGA08Cfg	Las Vegas	NV	36.159655901	-115.13634802700001
4288	4288	YURN6bVsqRfPElrMlef4nQ	Charlotte	NC	35.2469725	-80.80620859999998
4289	4289	YUUMu8--KHqawES4fDOo5w	Montréal	QC	45.524838	-73.584406
4290	4290	YV2UPfovJZVKSEQjgTdbpA	Coraopolis	PA	40.5113286	-80.212909
4291	4291	YVd2yYNjpiFg2s4ToMRmPA	Las Vegas	NV	36.113987085	-115.308656394
4292	4292	YVkcZQEfH0qQRtN86CoSDQ	Cleveland	OH	41.4874525269	-81.59418830930001
4293	4293	YWRn5UF4Fdxo59Vu__t_Fw	Lakewood	OH	41.4769402981	-81.8064465577
4294	4294	YWm5z2mu-C-pUuL86fcFxQ	Charlotte	NC	35.140593	-80.7376132
4295	4295	YWvIJ9MKQ7Hn_bLWLKKJig	Las Vegas	NV	36.127502	-115.172768
4296	4296	YXa0A7aXV9wWNR0qJVVSDg	Charlotte	NC	35.0527702324	-80.8474124496
4297	4297	YXdR7AR-9rFGvTt5pkO5pg	Phoenix	AZ	33.4832836083	-112.075042959
4298	4298	YXjD1_p0mvZkdI8S_RKdnA	Toronto	ON	43.6580847	-79.3819495
4299	4299	YXohNvMTCmGhFMSQsDZq1g	Las Vegas	NV	36.117485	-115.169832
4300	4300	YYU_E5ASIuS6HHUu8Kv-Xg	Las Vegas	NV	36.086157041199996	-115.30751913799999
4301	4301	YYzHvjD16a8Vn6AeaWBKJg	Las Vegas	NV	36.0106875	-115.1371278
4302	4302	YZGAUc8CaWWc6ICSfeecoA	Tempe	AZ	33.3797032	-111.9299323
4303	4303	Y_SIpYwL2VqsCZ4AqmCitQ	Scottsdale	AZ	33.625289	-111.9770503
4304	4304	YbOhR475lR0xsNJjoAmMXQ	Phoenix	AZ	33.4460101887	-112.06903237700001
4305	4305	YbsnQgu_3OmNYsCMXegeHw	New Kensington	PA	40.5903445	-79.7496085
4306	4306	YbweWBgYj9T3VqMFJcQlOw	Mesa	AZ	33.379512	-111.78441
4307	4307	Yc5_nA9NqqxOp8WCugF-Ng	Charlotte	NC	35.1533683	-80.8752317
4308	4308	YcGHCoSkl2PLKsHQCiu0HA	Las Vegas	NV	36.024326388	-115.172925889
4309	4309	YdjLLTLz43BLOU0bevy_nQ	Gilbert	AZ	33.359129024	-111.789366823
4310	4310	Yevhl8bTwdJuu_LWKv-4Fw	Woodmere	OH	41.463018	-81.47788800000002
4311	4311	YgHp9MdZ1vVdYyMEro4TtQ	Cleveland	OH	41.4841386	-81.7298609
4312	4312	YhBigRwAFdRPIQxWDjZOrQ	Pittsburgh	PA	40.40413529999999	-80.0304603
4313	4313	YhfXd8VmcmCo_4ea_wqgLQ	Montréal	QC	45.524823	-73.6253509
4314	4314	YiaOpyu4qx0x1nJC_G33TQ	Chandler	AZ	33.3179223	-111.9655179
4315	4315	YiuI4YHJnrl9898gE50_ow	Phoenix	AZ	33.6025873	-111.9785074
4316	4316	Yiw2jUJzUdFmglHZgj4RaQ	Las Vegas	NV	36.1472362714	-115.299834609
4317	4317	Yiz2cRBakfVUOHsThLKyoQ	Las Vegas	NV	36.163438	-115.207179
4318	4318	YjAo1DBb0YuPE_RWmhNyrA	Scottsdale	AZ	33.624129609499995	-111.929156312
4319	4319	YkOCo5ipV2he2WXIAlZb-A	Las Vegas	NV	36.0780826	-115.2421567
4320	4320	YkdEIDQkn7osX5xW584WMw	Toronto	ON	43.6476148	-79.4026175
4321	4321	Yl05MqCs9xRzrJFkGWLpgA	Scottsdale	AZ	33.5649765	-111.9255543
4322	4322	Yl2TN9c23ZGLUBSD9ks5Uw	Toronto	ON	43.64743370000001	-79.3881932
4323	4323	YmFkrylzWy4vmNFkWk-I0g	Scottsdale	AZ	33.5786545	-111.9251893
4324	4324	YmOWkved7K8q3eXgf4NNnA	Tempe	AZ	33.4272158793	-111.94023002700001
4325	4325	Ymy91k8r312xvxzC42b5IQ	Toronto	ON	43.6550126	-79.40210259999998
4326	4326	Ynm7H4c2ll5vZEX3iLdxmw	Phoenix	AZ	33.467823	-112.0296385
4327	4327	Yo8ODT7aFMM2xKUd1yaBVw	Henderson	NV	36.0214603348	-115.08586680299999
4328	4328	YoDLrSlxF-ofSvuJTK9fzw	Scottsdale	AZ	33.497470460100004	-111.929601766
4329	4329	Yp9w4nhUowBU_IS_StFXbQ	Las Vegas	NV	36.1258833751	-115.165145515
4330	4330	YpLGfYXBqMhPDxjuq1GZuQ	Charlotte	NC	35.24034779999999	-80.81484870000001
4331	4331	YpS6VuH5ooiLfDcy5p7BAA	Medina	OH	41.139393	-81.864724
4332	4332	Yq92uUpugGyJLvDtcDRunw	Las Vegas	NV	36.02137589999999	-115.1180729
4333	4333	YqAJzkF6NA_SbKx0TqJHvA	Toronto	ON	43.7271208	-79.4315341
4334	4334	YqjDX0TPge-EB73uzgyS3w	Charlotte	NC	35.1799921515	-80.88416525529999
4335	4335	YrtAT1B8aFp5dKNss1ICbw	Mesa	AZ	33.3966967	-111.7867818
4336	4336	YstdDnNa6h_ms3Ys7Pz4uQ	Avondale	AZ	33.4651717	-112.2739369
4337	4337	YtfQQHdcQ_bGl2V0Agxw1A	Toronto	ON	43.6486948	-79.3719955
4338	4338	Yu_WYzA4zIlCxAWqpDJchw	Las Vegas	NV	36.2636485832	-115.25717539600001
4339	4339	YuhAHVsstmDENWuZM30tMA	Las Vegas	NV	36.0572622015	-115.157722041
4340	4340	YuiM5VKscO8rS1EX7f19_g	Las Vegas	NV	36.0912534112	-115.176881115
4341	4341	YvCIHmADAMDP_JV7vSBAHQ	Phoenix	AZ	33.4799548	-112.0806203
4342	4342	YxwxKqemcKwV4vIQXhVv_w	Charlotte	NC	35.22591699999999	-80.846809
4343	4343	YyyqcbVyoBo4wPsgowUtUQ	Cleveland	OH	41.4831391	-81.59128
4344	4344	YzqV61exMv__mjobBV2g7g	Pittsburgh	PA	40.462549605300005	-79.9497600693
4345	4345	Z072pEHdos2Gjj3nMdR6uA	Charlotte	NC	35.2279675	-80.8412983
4346	4346	Z0c9-Eoxz7SQ__68bl3TQw	Cleveland	OH	41.5041444	-81.6002941
4347	4347	Z0o7EnCj3fgzC7E3QRabhQ	Las Vegas	NV	36.1427819	-115.1747468
4348	4348	Z115GfF595v6xE0YYEogLQ	Peoria	AZ	33.5820122	-112.2414953
4349	4349	Z1XXRz6n1XGauj88W2LL_w	Pittsburgh	PA	40.45438400000001	-79.981477
4350	4350	Z1mLBp6BMlHSQUh364vk1g	Cleveland	OH	41.49963579999999	-81.6992359
4351	4351	Z2NIEKTVVP2nEmOF4jNxqQ	Pittsburgh	PA	40.4578745	-79.9253752
4352	4352	Z2fCgJdvjhZVP34V86UKCg	Chandler	AZ	33.3142720175	-111.841024496
4353	4353	Z3JilPsbidx5KqDCTcdQWg	Henderson	NV	36.071381	-115.083379
4354	4354	Z3vY17t-1hQSniNacHoC-g	Edinburgh	EDH	55.9367297	-3.2073986
4355	4355	Z4y3LZlCjv4xnZ8xOpYf_Q	Charlotte	NC	35.0607983043	-80.8172035334
4356	4356	Z5eukYH32_nFljOTC2DJ0g	Las Vegas	NV	36.01538920000001	-115.1195612
4357	4357	Z66xO_B7trDah8F0PKwRqg	Charlotte	NC	35.1694291267	-80.9700375795
4358	4358	Z8XyPYoxBSNpTNAehDbWLQ	Las Vegas	NV	36.0819824	-115.11960249999998
4359	4359	ZARPISrzPW6PrMSwexHnxw	Pittsburgh	PA	40.4463109	-80.0111334
4360	4360	ZAu2dg-4mwCy20biGgmV1A	Toronto	ON	43.68199910000001	-79.3307375
4361	4361	ZAuAwz1ijuydn5yL3q3rzA	Las Vegas	NV	36.1267591884	-115.20939386100001
4362	4362	ZB4ViCkUyJ4j-cJjOQ-N4A	Las Vegas	NV	36.1260725	-115.2114903
4363	4363	ZBSiW9qT95tJ2xL9JnHpWw	Henderson	NV	36.0182071	-115.0546223
4364	4364	ZCXjNG1EBFiKKMtR9DOTGg	Charlotte	NC	35.303872	-80.749548
4365	4365	ZCzey5aPhd7jYIoHsUfjmQ	Phoenix	AZ	33.497502000000004	-112.0740918
4366	4366	ZDvS8DtnkYa8jY703MflEw	Las Vegas	NV	36.10006660000001	-115.1273475
4367	4367	ZE1n6H-4qgq_7z67qa4yUA	Phoenix	AZ	33.4957851	-112.0473892
4368	4368	ZE6zl8etiSMrPubDF_iLeg	Toronto	ON	43.654386	-79.39101600000002
4369	4369	ZFyJ83LJkkO1dP82kzXKNg	Las Vegas	NV	36.1149831	-115.1397985
4370	4370	ZFzRhnJ09cYQqN8me98ZBQ	Montréal	QC	45.536394101599996	-73.6160491034
4371	4371	ZG8PZgaMKhdJUpNxkc9Diw	Las Vegas	NV	36.0987812631	-115.242504951
4372	4372	ZGaW5a7wxXxUgGTtbFqNxg	Charlotte	NC	35.169864700000005	-80.8756313
4373	4373	ZGtWgDcgU6bYq4opGMH9cA	Phoenix	AZ	33.6071136	-112.0627334
4374	4374	ZHNxxsZrowzP-RedJ6cSFA	Sun City	AZ	33.6372393	-112.2754603
4375	4375	ZJ0gQp0fcnIDiZv0m9--Gg	Las Vegas	NV	36.1140628006	-115.308651882
4376	4376	ZJjcyXWPg_d-jx7obAtitA	Monroeville	PA	40.43369000000001	-79.750897
4377	4377	ZKsVCA89iXMccf3fEhS3iw	Peoria	AZ	33.596701	-112.2228886
